"city","country","area","pop","qscore","public_spaces","easy_good_job","easy_housing_reasonableprice","schools_facilities","health_care_services","cultural_facilities","sport_facilities","satisfied_public_admin","public_admin_straightforward_easy_understand","public_admin_fees_reasonable","public_admin_easily_accessed_online","public_admin_corruption","confidence_police","public_transport","public_transp_affordable","public_transp_safe","public_transp_easy_get","public_transp_frequent","public_transp_reliable","green_spaces","air_quality","noise_level","cleanliness","safe_alone_night","safe_alone_night_neighbourhood","money_property_stolen","assaulted_mugged","people_can_be_trusted","people_can_be_trusted_neighbourhood","inclusiv_ingeneral","inclusiv_minorities","inclusiv_lgbtq","inclusiv_immig","inclusiv_young_families","inclusiv_elderly","H","F","from15to24","from25to34","from35to44","from45to54","from55to64","from65to74","over75","very_bad_health","bad_health","fair_health","good_health","very_good_health","oneperson_household","lone_parent_child_less25","lone_parent_children_more25","couple_nochild","couple_child_less25","couple_children_more25","other_type","mean_people_house","no_secondary","lower_secondary","upper_secondary","shortcycle","bachelor","master","doctoral","job_situation","financial_situation_household","difficulties_bills_most_time","difficulties_bills_timetotime","no_difficulties_pay","employee_self_empl_family_business","unemployed_notlooking_job","unemployed_looking_job","retired","unable_work","student","fulltime_homemaker","other_jobs","manager","professional","technician_associate_pro","clerical","services_sales","agricultural","craft_related_trade","plate_machine_operator_assembler","elementary_occupation","armed_forces","full_time","part_time","car","motorcycle","bicycle","foot","train","urban_public_transport","others","do_not_commute","life_you_lead","satisfied_city"
"Bordeaux","FR","Europe de l’Ouest",537432,0.477659844738911,0.316143557280778,0.0734008190054434,0.0673056602101699,0.309435126304288,0.390238208401161,0.292118776639854,0.289178387764494,0.287506550050113,0.344835201534034,0.269374621953821,0.350376235028338,0.229028914916948,0.76445161334474,0.377959470046153,0.445394711518534,0.51570137069317,0.479380705059024,0.375775420760953,0.366188999052377,0.415181750605711,0.182050852865096,0.280341471292457,0.201070368529902,0.343635335699319,0.458408466583538,0.779701851900193,0.89062666012504,0.137191385939927,0.308786470507409,0.968472296030156,0.802748047158789,0.758172789821508,0.562141259605202,0.866279570607839,0.868500345890432,0.464999985605478,0.535000014394521,0.209000009338345,0.182999999598946,0.154999995542424,0.144000002615792,0.123999997455733,0.0989343291675333,0.0860656662812264,0.0111544015666205,0.0437743767294165,0.212707461105051,0.293093581980815,0.380078769614578,0.158875328727381,0.0346562722843403,0.0197096367946149,0.283480368580847,0.352627788701507,0.0807117907727612,0.0686295148588064,2.68371414531713,0.0123776319960017,0.152175798852964,0.38922016176433,0.137226624375707,0.166919865746466,0.116719773169725,0.0162023697789735,0.258425215573627,0.161415684100503,0.0832192903631688,0.222587454162336,0.651495823199895,0.557230732123407,0.0240781466370578,0.0411759051254899,0.183127619953522,0.0108633698014896,0.138898189952315,0.0232892043284719,0.0156771198625981,0.0683900005504507,0.165564910564531,0.119490787341031,0.332519968066979,0.142899100506867,0.0131959163921161,0.0359519366879171,0.0550410605327137,0.0512424607311383,0.00464741471323176,0.852652963204065,0.144997383045228,0.479335273888537,0.0624037356369295,0.114707346345676,0.14117529579573,0.0281471309674627,0.150032581899376,0.0134391595393711,0.0107594759269177,0.390738217709278,0.593225668596509
"Braga","PT","Sud de l’Europe",155081,0.326424294419856,0.170419518426028,0.0407894961705109,0.0766940689805265,0.194962176863175,0.200127570050223,0.122295507988355,0.160555071895983,0.0472883255584045,0.0706685453463754,0.0600443432723188,0.0920472875673873,0.0212310132157412,0.882932123943078,0.132245006259398,0.0984393185447652,0.162795913286784,0.188237582110559,0.0866472701475552,0.101301887556001,0.192636695684621,0.153289692886062,0.117805361262037,0.139971735353103,0.179316611372784,0.214067853378802,0.91452643948451,0.951687915365063,0.0714455932196465,0.117191039007826,0.988943826120103,0.855429584078255,0.762693929620269,0.941670724524632,0.97265285983249,0.931777069334434,0.465000006566303,0.534999993433697,0.135406227068345,0.145436300516111,0.191574723814838,0.18254764735767,0.156469403055835,0.122246777955525,0.0663189202316751,0.00236227853178851,0.029229510453899,0.196044621480915,0.411044025720995,0.282390318607117,0.118184171259405,0.0793682763298112,0.0219443613496327,0.253055631755387,0.325247202479645,0.105898095809126,0.0935735288713071,2.86035444229534,0.0653474131412866,0.15622676216862,0.381703997867341,0.0997926111815417,0.200796617287292,0.0852402534602065,0.00763700656243793,0.148026157415619,0.0761675266570571,0.112752715029059,0.249415711227789,0.619420961381166,0.633086096471033,0.0170207884641399,0.0347195656284192,0.193641957907171,0.00677833259740571,0.0789835986809066,0.0261478407287279,0.00962181952219691,0.0827170740711881,0.0831959834423521,0.156580877051698,0.187354771218564,0.190864956421682,0.0254183806352809,0.0750853015576814,0.0574149213310171,0.117740905378674,0.00534353787508908,0.833473221124893,0.166526778875107,0.614509443960837,0.0671422679712572,0.0763198947769845,0.108751781599545,0.022446314117475,0.0985183111330187,0.0053296594158774,0.00698232702500527,0.193088817692142,0.366320832714824
"Bratislava","SK","Europe centrale",362147,0.41346519705116,0.107023462484855,0.185641898608303,0.0411704237325322,0.144489415788856,0.0990330542156019,0.232345526978935,0.096636154051638,0.178651961292637,0.103625692186479,0.188034953506299,0.26065948348794,0.0441515677782137,0.541472339099786,0.160912611107656,0.412688938848203,0.249334106588484,0.393083861341446,0.263620897203935,0.248744234836157,0.140705970567696,0.108711118374317,0.0972397945621779,0.0334745547982522,0.167598064734476,0.279803612642609,0.838012998897292,0.951828199968875,0.0677263275194008,0.163617917542172,0.902804103492739,0.635691065658517,0.588386891535678,0.650432815891894,0.828961547390311,0.742281706542204,0.460999978481275,0.539000021518724,0.08108107944483,0.182182184863496,0.223223214404242,0.14314315035886,0.161161159838915,0.13476530823374,0.0744439028559176,0.00646125986452697,0.0265751187066723,0.250553441031235,0.412488027511858,0.226627555859314,0.140433369063023,0.0294668834579918,0.025747711458548,0.303563027064033,0.344766343194326,0.0752245348477472,0.0807981309143311,2.67745531795518,0.00926254536033035,0.0640465178316654,0.352871097526016,0.188761055677481,0.152533879766378,0.201605009672073,0.0309198941660565,0.204815200490267,0.14993196465654,0.060096013051262,0.113316985936816,0.809697407773463,0.663315302586681,0.00529702157170374,0.0154947271173304,0.217361522605439,0.00711146752599998,0.0388424531051749,0.0394624897466929,0.0131150157409775,0.112297452042716,0.174597487976278,0.161451227120526,0.226359120344656,0.146901084526005,0.0156794732939849,0.0587923985480313,0.0221044507401783,0.068650041075298,0.00924021052460027,0.838592421196,0.155943130360182,0.485820657018213,0.0501694739007487,0.066345150712009,0.172132051734379,0.0111250195457149,0.202748496692785,0.00348957022253324,0.00675696038313993,0.332617379704509,0.447590334679553
"Bruxelles","BE","Europe de l’Ouest",965613,0.437709074883628,0.157254749259761,0.0981303477358888,0.0541727683679301,0.149665630057818,0.347483337653021,0.284433943768476,0.168412310007773,0.302910437565228,0.427358196930903,0.261125924347963,0.409842074803813,0.271961408586298,0.657449783832847,0.185265997263916,0.297474352414558,0.355018213988298,0.441464668969666,0.338676965151342,0.275960816409722,0.318416422242932,0.072534063415622,0.147790123323286,0.105356918363242,0.146669430400091,0.317746128754979,0.728375211456781,0.886285566002105,0.0873894078746986,0.239941871496302,0.894346564790989,0.686675202639943,0.645394575511938,0.633848826995801,0.693781165141245,0.712663111191572,0.486000018897397,0.513999981102603,0.150150154429615,0.217217214232467,0.193193195290053,0.15815815694041,0.119119121635419,0.0838408874782609,0.0783212699937751,0.00428129300606593,0.0481003746800953,0.173185990345268,0.358289204854108,0.279153880162541,0.175739538575568,0.0303016305717997,0.0291037509956047,0.268403546438985,0.361746536785218,0.0663191857603439,0.0683858108724799,2.6553160255832,0.0138212833963905,0.0793576026746351,0.355611634343686,0.0857653973202582,0.299031633269784,0.132942026363305,0.0315705443243788,0.229400754079039,0.142060920920353,0.117230332090879,0.308940193836544,0.557693696411764,0.641354066964895,0.013311620935825,0.0370025100277284,0.162524451194194,0.012898127930478,0.0992512667309879,0.0276135943371945,0.00340877032376559,0.0533416851796038,0.201577984690002,0.118047247516381,0.275846673622968,0.165171200669741,0.0204423185927178,0.0356307878938825,0.0524166365718466,0.0361361153997338,0.0183345687404724,0.85374593459078,0.141022538171295,0.419692550473634,0.0686093855120269,0.0921069404662192,0.156565646759703,0.0301959794650887,0.211085923151231,0.00868739762805348,0.0130561765440432,0.28016658496604,0.376824586848116
"Bucharest","RO","Europe orientale",1824322,0.215423229725372,0.0930237314293101,0.11863015314007,0.114599702688016,0.11283879587525,0.123139242508209,0.18298482254965,0.0984646402088802,0.122031482023158,0.190404435469986,0.193667394896567,0.271493910820382,0.0367747128133891,0.540054659393241,0.072314355156635,0.403448695774144,0.377328804151722,0.370231567717402,0.252871106830751,0.238026881267382,0.197248185103556,0.0287745518515586,0.0590990896905252,0.074382540854514,0.160592804363945,0.264565462646941,0.86392659629768,0.931848573003155,0.054771989394094,0.108015444597343,0.852682442021874,0.736230668750623,0.459894647963891,0.586091723921971,0.815059207031743,0.626680402353677,0.459000005671978,0.540999994328022,0.082000000576973,0.180000007087844,0.217000000677449,0.167999994058609,0.156000010065351,0.0902872955868991,0.106712691946875,0.00960323961567643,0.0562018022010464,0.222717850770375,0.3156417960214,0.276366359295133,0.160096481942046,0.0418882848936103,0.0125884189212602,0.245631702250806,0.318746214587816,0.122265646445831,0.0873752998851419,2.71590844490699,0.0383539049061098,0.0992529692733806,0.385853243390779,0.166322554183468,0.195220808065862,0.0842458668674355,0.0261527890433441,0.132809223317179,0.114765679312683,0.0950326416710182,0.24287597025636,0.637943202324552,0.634029781418874,0.0116022475675603,0.0315107250077881,0.220032160448667,0.00416423980255811,0.0456201692119784,0.0418162067004835,0.0101311305303821,0.0863646349362677,0.101098936886159,0.095732858476083,0.231316390969367,0.187705935510738,0.0395536847953309,0.0500419120021934,0.0456395120160957,0.064362843601089,0.00730961572178332,0.841245582233704,0.151944667725552,0.394790270148659,0.0617808591335949,0.088616711778521,0.17307003686724,0.0144799873734067,0.243127415257452,0.00764854643944262,0.0121068814313319,0.177304370198575,0.318691662118495
"Budapest","HU","Europe centrale",1522112,0.343936791910901,0.187996068683721,0.100451249008659,0.0592644534760306,0.121646062362201,0.0606264853346985,0.329537290589241,0.135676345609555,0.238516309578599,0.311790349185281,0.148699494290398,0.377529713418652,0.221133924399411,0.715815517404733,0.187447190460732,0.294594145839512,0.287547441513067,0.435472525271759,0.331014578415986,0.250619408036756,0.189472058236163,0.114261349464126,0.100655613068536,0.0546810927009674,0.168882586925794,0.339179504443044,0.77637914989742,0.945558186567473,0.0543032117728018,0.217967651356352,0.794812802369332,0.545561893124856,0.504259476077382,0.51015822875811,0.608199053602822,0.602910471878104,0.455999997363772,0.544000002636228,0.113999999021632,0.169000000922595,0.20399999811479,0.139999994729246,0.146999996943559,0.135786995501016,0.0902130147671609,0.0208659592037877,0.0448749453838919,0.225588656308392,0.380514394441356,0.235751955165274,0.177651249842954,0.021610337765142,0.0239031598370613,0.266849204499195,0.295597505133,0.0997154142621747,0.107588340287123,2.61269760769782,0.00444353960431467,0.0997975607869631,0.336153778214704,0.244707759124879,0.156979197830538,0.128922280672755,0.0278779737975233,0.115862953931234,0.113016462018967,0.102989008447607,0.208253357180397,0.639910982643499,0.625271107201232,0.0217737903040841,0.0333056551361952,0.23579846390291,0.00111790996832317,0.0408453034952836,0.032781166793074,0.0084517871721811,0.143527102999061,0.146748138055235,0.108703913303816,0.228523130114402,0.115574714509111,0.0195735259562944,0.0696871333329098,0.0537383595534869,0.0842890867181974,0.0108051091701859,0.828164908727763,0.160628567650935,0.445558597711795,0.0565548568276709,0.0882614830134404,0.188525939666824,0.021485611896321,0.18623738690528,0.00466520059138178,0.00871092338728662,0.165543651574747,0.420837311082979
"Burgas","BG","Balkans",172104,0.459974841576107,0.295855316875466,0.0843130601602814,0.163339963219525,0.279130314188197,0.138955157287632,0.198464752750981,0.307939113580165,0.3282973158363,0.354388089457239,0.211468722209896,0.521950901664094,0.105115673027486,0.502686382048472,0.493470161722175,0.367857224375313,0.572490929930815,0.503999734029771,0.575963201983526,0.530549792089902,0.453048283342444,0.0493505525328017,0.130572911437206,0.186600499621269,0.200592281780951,0.267103197753777,0.785066595537368,0.975488145150652,0.126234851866302,0.182554147564417,0.834350976526608,0.724923648104507,0.457772486578502,0.47878675332421,0.848811081744063,0.668832112226167,0.47099998341654,0.52900001658346,0.104999998890076,0.159999994148527,0.204000005324568,0.163000005745803,0.162000001766511,0.128285962633136,0.0777140314913784,0.0031609623592424,0.0604383095631117,0.210355870289986,0.371998502618594,0.307345568998187,0.126756798497889,0.0384007733572507,0.0168090627767182,0.249862190847672,0.371963666428705,0.101377348321482,0.090562241923156,2.82172312523165,0.00664391394639507,0.0615701590158939,0.511430311265517,0.106130430603816,0.163745299409889,0.127245392584337,0.0232344931741518,0.207742288630457,0.12991113282067,0.189120561678829,0.310177428485505,0.4803097998942,0.624222635471573,0.00859151460650721,0.0486395778605894,0.215328768114786,0.00453597832544271,0.0596054748983411,0.0350805683348521,0.0039954823879091,0.0967110635161879,0.124577760860863,0.156059212695927,0.203571791955609,0.174093367335935,0.0448964497761598,0.0629294632288011,0.0591945842096527,0.038270344803421,0.0345256649028321,0.854187505142885,0.140937125237342,0.443407414410089,0.047723804184582,0.104485745259647,0.14998746309543,0.0411948651279674,0.188084736415175,0.0185461864946064,0.0065697850125027,0.260554573241544,0.682536429870985
"Cardiff","UK","Europe de l’Ouest",298761,0.591819794381429,0.38011869563643,0.153740779836745,0.159447034811958,0.382960029195622,0.414203839998358,0.586284094690216,0.350996065116634,0.215668684624932,0.239830791842272,0.196990630611068,0.389844737557954,0.272863728093574,0.807440914414972,0.314250121489081,0.368047059902175,0.540902224272919,0.484237783733,0.419837188701265,0.379206609870461,0.584089027042524,0.346869026339516,0.349949645298177,0.25292798934572,0.439902308611106,0.543262472313225,0.874233822316371,0.957515674919645,0.301516915158781,0.475799310440885,0.984537558139503,0.882896901065232,0.779508155488577,0.917197133895483,0.966252616339906,0.918190852223997,0.490000006532669,0.509999993467331,0.221221211473607,0.198198193458977,0.147147150159342,0.143143148396159,0.1211211224351,0.0618131411543449,0.107356032922469,0.00372256625822401,0.0362641862791758,0.171763068491481,0.391910995396751,0.285014133323855,0.1885537168319,0.0270102695103424,0.0158678396137711,0.288272563750776,0.322114844390982,0.0798697476939966,0.0783110182082318,2.58947051036001,0.00694016511953798,0.160516886067628,0.262440547355948,0.264176870753021,0.14281390553861,0.112377005211699,0.0247289098347526,0.299005609365156,0.331603422090373,0.126372429549795,0.167912891669807,0.63432540470605,0.644763557193707,0.0122121830600264,0.0366777961900574,0.186834420012399,0.00796747066517746,0.0813144355284623,0.0170051624754181,0.0037253802786361,0.0923030312330589,0.191803292683319,0.125471413432198,0.218739187075544,0.18258509751696,0.0214122839490778,0.0590011540777508,0.0258476816736698,0.0543187350460513,0.0125978638719887,0.80775837421227,0.192241625787729,0.501504039670034,0.0497211832165782,0.0871124321842113,0.137136944032238,0.037523546499721,0.174830287474583,0.00742820181720337,0.00474336510543123,0.518556593202176,0.692280045420428
"ClujNapoca","RO","Europe orientale",278913,0.387021301172171,0.168758580843205,0.244654468115126,0.109788717947172,0.270499995533654,0.139978688594393,0.386099214001847,0.287204360625106,0.220972631098186,0.218549700683842,0.387349271981627,0.307760504627892,0.0724569011771547,0.677305854499154,0.24849962197023,0.509003099152513,0.632955017194149,0.64054769317796,0.418495561427669,0.56703633798664,0.229991470815502,0.121577401244291,0.117779458354759,0.16554278851187,0.413929855115127,0.43755983498446,0.147408252466666,0.0148074956470477,0.170563786859409,0.229426126042253,0.881902770127093,0.68320228626972,0.333989670869,0.486431976207281,0.895144364060715,0.862146218853197,0.46300000271133,0.53699999728867,0.083999994861739,0.187000009558712,0.21000001857451,0.167999990234375,0.160999989711727,0.0952480412988688,0.0947519557600678,0.00765842126902037,0.029465800698762,0.261902588666714,0.388409595605728,0.234964144186664,0.144655048204555,0.0254113226552395,0.0311044887088966,0.287942514589496,0.340400512263908,0.104298981097448,0.062986830885314,2.68533415426254,0.0353410915534401,0.113019310452319,0.379478845422131,0.195145361178296,0.175423685603656,0.0822571343669746,0.019334571423183,0.216281816595401,0.165768657672343,0.0549518008209281,0.203931256493546,0.703708964718683,0.673244233094444,0.0260193091871675,0.0215030665551592,0.204134868087692,0.00609554730123229,0.0339851809192537,0.0310485546036103,0.00396924025144152,0.0602317193601971,0.122464714541244,0.142233087377268,0.22652451245232,0.215381647476311,0.0251955642637791,0.0866414295331166,0.0335883160013132,0.056403851579673,0.00798829381391636,0.827638097651052,0.169206385522977,0.494952545364681,0.0702441689256161,0.106733210338491,0.124406467913659,0.0116803525370442,0.181347236891396,0.00202091275509934,0.00679077672548028,0.266115456090346,0.67072508452042
"Dortmund","DE","Europe de l’Ouest",508301,0.498567715800057,0.189707519238734,0.0705492882959512,0.0326874267609631,0.231947927669869,0.35865451993785,0.408632746548472,0.225260004009165,0.143517164477597,0.0907882798184146,0.0964506525190208,0.208649409384524,0.109492980092603,0.912815378852823,0.412666556187812,0.19941825950225,0.338078002469093,0.476224471703632,0.332732950165976,0.287859016520147,0.430907020066933,0.203417059757482,0.204429217468767,0.145309867150021,0.195877166975052,0.362768346173057,0.820309005454187,0.953817712642373,0.143442035547744,0.350635517017316,0.904269439112432,0.712132848808244,0.694273275553467,0.705028328275642,0.839568793311025,0.825047164031373,0.489000006503378,0.510999993496622,0.133000000704357,0.164000002092634,0.139999998702322,0.17699999751091,0.151000000373295,0.102608329513947,0.132391671102535,0.00937692308851389,0.0620150492879118,0.174098617878507,0.400675858053921,0.240098124670849,0.212060886928612,0.0325876307043517,0.0272009229289451,0.260242700051931,0.314258206824905,0.0878617883234545,0.0644910925599628,2.54641660139027,0.0143465936839968,0.170819184547398,0.289121508204431,0.260404177889954,0.155428893609825,0.086175437367064,0.0225633913822673,0.287700726083073,0.378278495920347,0.0266991227501472,0.102765551154592,0.86241762341783,0.61097158783031,0.00830385539081593,0.0237819870556668,0.24864041890602,0.00110846893976965,0.0692396696884432,0.0289739690113422,0.00638649982195377,0.0768011285495441,0.153488906286788,0.115283886392641,0.215163762201596,0.155119523818094,0.0267671307132287,0.0890237508320996,0.0572659630406626,0.0758220649569183,0.0167783874407397,0.789059935293391,0.208817590104403,0.517955080586903,0.0612694835679606,0.0799313608851687,0.147244652138785,0.0187851542829988,0.156534819730303,0.00840803315515786,0.00987141565272275,0.435863926412904,0.551086813993336
"Dublin","IE","Europe de l’Ouest",1017510,0.577192127850872,0.288497492999998,0.175343709537656,0.0584254987867518,0.384700577697556,0.219121495337405,0.440965569733951,0.320640578294534,0.18144604138895,0.248942863413419,0.222001534966224,0.431783017587886,0.251193819190051,0.754535792131743,0.349282770402529,0.275398992598521,0.486711212409492,0.389945453907138,0.351594361047394,0.369059183334972,0.525229168471589,0.334726237961089,0.307805759984895,0.164015051889697,0.295704260171353,0.49245229226094,0.737288604963921,0.891837011090346,0.233518879546231,0.439864101192496,0.950341160419437,0.872665560351047,0.842779917351159,0.85278866931484,0.754846803461867,0.763213662811904,0.481999972835779,0.518000027164221,0.165000003398742,0.251000014688373,0.185999992224659,0.147999992689746,0.114999997391445,0.0701383923260841,0.064861607280951,0.00432405137914602,0.0401501507446291,0.104014301036366,0.310172412889476,0.370897038138428,0.135958526589022,0.0408821667940935,0.0449048131533746,0.229159291111673,0.341968274307554,0.0642291864201656,0.129931593761559,2.96750591879165,0.0193082875910737,0.0567266536798131,0.253865088527595,0.220135064739277,0.199046760648209,0.184360056176046,0.0295040242633056,0.287979046437487,0.258497949270998,0.13108978634022,0.251322554493393,0.591002571501125,0.667964457807349,0.0304690595615775,0.057637338227525,0.131553329531967,0.00302521900209054,0.0382745980470985,0.0234100051311859,0.0100669746319497,0.139750823330569,0.275593939510425,0.0805618296716025,0.14817028699962,0.170870675887398,0.0217294789074457,0.0443887654270639,0.0298665200810698,0.0365821997504127,0.0118352677706654,0.824586100378306,0.17083200244851,0.494077392543231,0.0552102074703744,0.128155140171766,0.112564860623591,0.0227501819717238,0.169407701040934,0.00935562138400542,0.00377934062607053,0.454971676699297,0.673421153426372
"Essen","DE","Europe de l’Ouest",506677,0.520734179939323,0.216977873479918,0.0561064036186958,0.0430110641467025,0.194825120031846,0.446256368085072,0.42701215252138,0.155590574313551,0.229046881685536,0.114702969563623,0.124675382356033,0.325897982469449,0.133432804112851,0.930905499714399,0.261701457655542,0.123579527295691,0.325583957443589,0.405880255057041,0.159560233928945,0.216138592231611,0.299173825949253,0.211528405183669,0.204067533030176,0.137214443005967,0.265679248962283,0.425863879944588,0.882597507051855,0.97072336075119,0.153801942474458,0.367569172355191,0.940815685768867,0.750599134944614,0.763921895426727,0.797306349512188,0.8653542598494,0.867992108605287,0.481000009783847,0.518999990216153,0.124999998020274,0.16199999848468,0.137000003546817,0.174000003670624,0.153999996446541,0.123591526136372,0.124408473694691,0.00928824232827612,0.0499595071675393,0.154235427809983,0.488233927376137,0.244072365577204,0.169793449397767,0.0514113287430272,0.0261038947519212,0.300670701057664,0.284748883799533,0.0892226211364855,0.0768089930964434,2.60348761618118,0.00998659427002307,0.161081469370406,0.308079830674731,0.219056195386371,0.156484136404644,0.112019736724484,0.021596060118286,0.297193105881793,0.378390962571189,0.0469217860084377,0.145368763256806,0.754483366543903,0.585941447872383,0.0098405398155322,0.0177542075915214,0.243410854329566,0.00894146650871166,0.0992493418492196,0.0282541031804478,0.00205540298400493,0.0971594302218129,0.147422926093848,0.147896084582733,0.251537332032829,0.102027743692561,0.0259086507002222,0.110394351766367,0.0371256130321403,0.0505394960048805,0.0153226489925903,0.838103503951826,0.161896496048174,0.50908854582249,0.0656748730958238,0.08924881652624,0.123809301071428,0.02325865189101,0.166293869985423,0.0106550537162174,0.0119708878913682,0.516698933927626,0.546857599044039
"Gdansk","PL","Europe orientale",398165,0.500220908992188,0.223743051885774,0.119071637134705,0.0516877913869349,0.205629820974997,0.104744246944178,0.376083164657658,0.32273634949951,0.201282236276857,0.122357626659356,0.100798037882657,0.299335401403518,0.125808093584362,0.747760628044602,0.308299818605703,0.320159294303032,0.363835008006176,0.444687133243598,0.385021604878259,0.200051993591741,0.385697176868721,0.232435365112609,0.12334949614869,0.137577785527511,0.256658750874327,0.348850168617535,0.881080119016542,0.939089608355846,0.0899120418535051,0.169512865488645,0.970520779662889,0.763897081288364,0.709045561935736,0.811855323348242,0.909638864223089,0.84792078433809,0.467000001097492,0.532999998902508,0.11388610896301,0.195804206057862,0.179820177814616,0.129870136950808,0.174825175465285,0.139584142084815,0.066210052663605,0.0123695784661397,0.0466705435622527,0.190013569996264,0.382495641250884,0.275295419816017,0.143367834909102,0.0352292620591062,0.024570209353839,0.271644865121178,0.343484593886432,0.105701161459683,0.0742498278596349,2.77236954559162,0.00796010583922923,0.069386642119621,0.45276253311422,0.109584355042845,0.186815066977621,0.157820721913575,0.015670574992889,0.206833715597039,0.159499420326647,0.0256830977304295,0.158416094661941,0.802667472769424,0.628382413991998,0.0187145229112994,0.0259418135658419,0.232867926921346,0.00599001802728272,0.0598605421620315,0.0270589055174544,0.00118385690274566,0.0713805662841681,0.172205192593182,0.0982008364679839,0.309361099125055,0.159410992496672,0.0254440625821727,0.0801663974396204,0.0255347742375848,0.0372310460181944,0.0124230422984413,0.838534439382924,0.161465560617076,0.476472046198473,0.046958607873425,0.0819714924686372,0.126870311626393,0.0269960585499436,0.214633854149109,0.00778670468685535,0.0183109244471645,0.359234373575339,0.662691828046556
"Geneve","CH","Europe de l’Ouest",484312,0.48361658125563,0.314296265281035,0.0492171577214441,0.0194010506579764,0.344573293191813,0.500350827874695,0.377796093868932,0.300303817095054,0.255753044368876,0.265421508231538,0.197537260808257,0.350930231708328,0.14697009951328,0.846313173686637,0.355933605614363,0.28853407304242,0.443692914233892,0.577005086243606,0.486785921338719,0.372338755318269,0.499910954279066,0.179764458084506,0.212681093797026,0.253310383427584,0.238182813566232,0.387358687364912,0.821223487460573,0.914037453993085,0.111366064057929,0.274154518657075,0.957457164120224,0.766690958979718,0.722100147940134,0.767083627399414,0.926519505911535,0.837343460698411,0.484999977650387,0.515000022349613,0.115115117897518,0.181181182161125,0.185185184311614,0.180180183624516,0.138138133541088,0.114560173447337,0.0856400250168018,0.00460156834969367,0.0306323121267643,0.132418319379193,0.331271151605046,0.406131840041584,0.184344420090947,0.0418995786329229,0.033229164835376,0.254128190067694,0.33927096588719,0.0877419499587354,0.0593857305271347,2.65087314889318,0.0043908949652236,0.0681244092692721,0.319652653913619,0.237465324949813,0.162711882555167,0.15447052291807,0.0449038827350099,0.352408773209927,0.25873176513549,0.0827781796779447,0.192320001082829,0.712750063481395,0.660779250004517,0.0106849905162645,0.0182770538490166,0.186995601411778,0.00430201064515375,0.0689640918359302,0.0411572848622478,0.00777173966213321,0.0723310781875971,0.223382698151382,0.114698283809531,0.249012878112055,0.159521853810157,0.0142192718278142,0.0595052222182898,0.0559155018275158,0.0428698169313628,0.00623434309230244,0.81672925709815,0.176745282359683,0.400400436607942,0.0945482501937352,0.105746227406902,0.155417426577818,0.0268350738920722,0.199120964488205,0.00611504634767584,0.0118165744856492,0.407795357577009,0.589261611470325
"Glasgow","UK","Europe de l’Ouest",524682,0.524142633236123,0.309734060852474,0.0746394524493532,0.146791856039724,0.398228035049995,0.418532865645145,0.593502810226394,0.397531053412319,0.257634236656758,0.319612609537899,0.301956224067517,0.383397365475285,0.28988202886441,0.838481810613743,0.366975760560689,0.339429547417898,0.522472678741046,0.511014061153427,0.361939041776882,0.377968455875624,0.535184771711074,0.243137759768331,0.346674034090304,0.159908236418022,0.386240980220118,0.484635594287511,0.895688680007022,0.970373911122813,0.289923724186915,0.451698975038822,0.99165504996615,0.901976642915923,0.827992660534347,0.870975239013232,0.961938690194626,0.943516951279422,0.483000005191139,0.516999994808861,0.166833164962345,0.231768230263442,0.154845151945223,0.157842160180749,0.128871134867661,0.0794400114986897,0.0804001462818902,0.0180685533790733,0.0374642343232064,0.17185683935473,0.412684746018279,0.306081363033778,0.18393284602815,0.0289027321840738,0.0141214325408151,0.291505562580722,0.325348481101152,0.0961643111100399,0.0547990649098966,2.58664167764062,0.0082164098920058,0.151150101960834,0.28000802350048,0.25637258981811,0.172630126859006,0.0981207231450626,0.0271034996416477,0.268967318261794,0.320885102378358,0.0776398519337341,0.252866578945744,0.627248204052333,0.644606269977207,0.0187956060710769,0.0497968298825899,0.171235743115456,0.00199457688925111,0.0705655007601723,0.0233548221660099,0.017948269417214,0.0680697925020313,0.207724166163671,0.144798475413126,0.215827089240682,0.152986869512083,0.0121093121809973,0.0503135683882676,0.0389896510249087,0.0751878491760062,0.0200423829453097,0.839516971686453,0.160483028313547,0.456847033681749,0.0512288844430096,0.102204557624992,0.159229995332245,0.0477619324945472,0.162204089754073,0.00752932960766666,0.0118681070338612,0.476252218075639,0.698444455386438
